unix_ms,working_set_bytes,private_bytes,handle_count,thread_count
1790276204517,260440064,204283904,190,34
1790276209520,260448256,204283904,190,34
1790276214536,259543040,202891264,172,17
1790276219550,259543040,202891264,170,17
1790276224560,261296128,204939264,198,42
1790276229573,261296128,204939264,198,42
1790276234579,259964928,202891264,172,17
1790276239597,269643776,213131264,192,36
1790276244603,260984832,204447744,192,36
1790276249618,259973120,202891264,173,17
1790276254631,259973120,202895360,170,17
1790276259642,261173248,204697600,195,39
1790276264661,261173248,204697600,195,39
1790276269666,260001792,202899456,172,17
1790276274672,260001792,202899456,172,17
1790276279676,261304320,204865536,197,41
1790276284686,261304320,204865536,197,41
1790276289690,260034560,202899456,170,17
1790276294695,260034560,202899456,172,17
1790276299710,261226496,204795904,194,38
1790276304728,261226496,204795904,194,38
1790276309733,260108288,203075584,172,17
1790276314752,261177344,204713984,208,37
1790276319761,261206016,204713984,193,37
1790276324764,261206016,204713984,192,37
1790276329782,260141056,203079680,172,17
1790276334788,263864320,206786560,193,37
1790276339794,263864320,206786560,193,37
1790276344803,262799360,205152256,172,17
1790276349818,262799360,205152256,172,17
1790276354830,264032256,206954496,195,39
1790276359840,264032256,206954496,195,39
1790276364848,261951488,205152256,170,17
1790276369862,261951488,205152256,172,17
1790276374878,262823936,206467072,188,33
1790276379897,262823936,206467072,189,33
1790276384914,261971968,205160448,172,17
1790276389932,282628096,244006912,206,35
1790276394950,232030208,176041984,191,35
1790276399970,232046592,176050176,191,35
1790276404976,231088128,174583808,172,17
1790276409993,257122304,200290304,192,36
1790276415006,257122304,200290304,192,36
1790276420016,256110592,198733824,172,17
1790276425021,256110592,198733824,170,17
1790276430031,257105920,200081408,189,33
1790276435044,257105920,200081408,189,33
1790276440054,256258048,198770688,172,17
1790276445059,256258048,198770688,172,17
1790276450064,257245184,200249344,191,35
1790276455071,257245184,200249344,191,35
1790276460089,256286720,198774784,172,17
1790276465108,256286720,198774784,172,17
1790276470122,257216512,200167424,190,34
1790276475140,257216512,200167424,190,34
1790276480149,256311296,198774784,172,17
1790276485162,259510272,202506240,192,36
1790276490180,257343488,200331264,192,36
1790276495198,256331776,198774784,172,17
1790276500216,256331776,198774784,170,17
1790276505221,259424256,202559488,194,38
1790276510234,259424256,202559488,194,38
1790276515241,258306048,200839168,173,17
1790276520248,258306048,200847360,172,17
1790276525260,258019328,202403840,191,35
1790276530268,258048000,202407936,191,35
1790276535273,257118208,200945664,170,17
1790276540283,257118208,200945664,172,17
1790276545292,258945024,202420224,191,35
1790276550300,258945024,202424320,191,35
1790276555309,257986560,200957952,172,17
1790276560314,259522560,202600448,208,37
1790276565325,259538944,202600448,193,37
1790276570342,259538944,202600448,192,37
1790276575358,258473984,200962048,172,17
1790276580375,259399680,202350592,189,33
1790276585382,259399680,202350592,189,33
1790276590401,258547712,201039872,172,17
1790276595406,258547712,201039872,170,17
1790276600419,262320128,205938688,195,39
1790276605438,262320128,205938688,195,39
1790276610450,261148672,204144640,172,17
1790276615458,261148672,204144640,172,17
1790276620464,262090752,205545472,190,34
1790276625471,262090752,205545472,190,34
1790276630477,261185536,204152832,172,17
1790276635496,261185536,204152832,170,17
1790276640511,262397952,205873152,194,38
1790276645526,262397952,205873152,194,38
1790276650537,261279744,204152832,172,17
1790276655547,276975616,231993344,205,34
1790276660556,262217728,205545472,190,34
1790276665568,260562944,205549568,189,34
1790276670587,259657728,204156928,170,17
1790276675597,260853760,205963264,195,39
1790276680611,260853760,205963264,195,39
1790276685622,259682304,204161024,173,17
1790276690642,259682304,204161024,172,17
1790276695649,234287104,179273728,192,36
1790276700659,234291200,179273728,191,36
1790276705667,233291776,177717248,170,17
1790276710676,233291776,177717248,172,17
1790276715693,257523712,203628544,194,38
1790276720702,257523712,203628544,194,38
1790276725715,256405504,201908224,172,17
1790276730728,276975616,240533504,204,35
1790276735742,257437696,203407360,191,35
1790276740750,257437696,203407360,190,35
1790276745763,256479232,201936896,172,17
1790276750780,257499136,203411456,191,35
1790276755788,257499136,203411456,191,35
1790276760802,256540672,201936896,173,17
1790276765808,256540672,201940992,170,17
1790276770824,257884160,204533760,193,37
1790276775832,257884160,204533760,193,37
1790276780840,256819200,202899456,170,17
1790276785856,256819200,202899456,172,17
1790276790863,258871296,204816384,193,37
1790276795873,258871296,204816384,193,37
1790276800880,257806336,203177984,172,17
1790276805888,257806336,203177984,172,17
1790276810904,258732032,204574720,190,34
1790276815918,258732032,204574720,190,34
1790276820935,257826816,203182080,172,17
1790276825947,259981312,205582336,189,33
1790276830953,258899968,204496896,189,33
1790276835967,258048000,203186176,173,17
1790276840979,258048000,203198464,170,17
1790276845984,259293184,204840960,193,37
1790276850996,259293184,204840960,193,37
1790276856003,258228224,203202560,173,17
1790276861016,258228224,203210752,172,17
1790276866024,259330048,204849152,193,37
1790276871029,259330048,204849152,193,37
1790276876040,258265088,203210752,170,17
1790276881057,258265088,203210752,172,17
1790276886068,259624960,204521472,189,33
1790276891083,259624960,204521472,189,33
1790276896096,258772992,203210752,172,17
1790276901106,259637248,204521472,204,33
1790276906113,259641344,204525568,189,33
1790276911134,259641344,204525568,188,33
1790276916153,258789376,203218944,172,17
1790276921159,259760128,204697600,191,35
1790276926169,259760128,204697600,191,35
1790276931185,258801664,203223040,173,17
1790276936204,258801664,203223040,170,17
1790276941214,232206336,177975296,192,36
1790276946227,232206336,177975296,192,36
1790276951241,231194624,176418816,170,17
1790276956259,231194624,176418816,172,17
1790276961274,259674112,205307904,191,35
1790276966292,259399680,205307904,191,35
1790276971311,258441216,203833344,172,17
1790276976331,304259072,284667904,206,36
1790276981336,259534848,205418496,192,36
1790276986352,259534848,205418496,192,36
1790276991356,258523136,203862016,172,17
