timestamp,pid,working_set,private_bytes,handle_count,thread_count,cpu_ms,egress_443,otlp_4317_engine,otlp_4317_gateway
2026-09-25T14:32:53.0390514-07:00,40276,256319488,177594368,195,41,1024437.5,0,3,3
2026-09-25T14:32:58.6208275-07:00,40276,274100224,198848512,194,41,1038296.875,0,3,3
2026-09-25T14:33:04.1887989-07:00,40276,263041024,185368576,195,41,1044828.125,0,3,3
2026-09-25T14:33:09.7861940-07:00,40276,261812224,184623104,195,41,1054234.375,0,3,3
2026-09-25T14:33:15.4929594-07:00,40276,287690752,213135360,210,41,1065515.625,0,3,3
2026-09-25T14:33:21.1843644-07:00,40276,261308416,181497856,195,41,1073625,0,3,3
2026-09-25T14:33:26.7724949-07:00,40276,262516736,185245696,195,41,1083000,0,3,3
2026-09-25T14:33:32.3561243-07:00,40276,262520832,185245696,195,41,1089296.875,0,3,3
2026-09-25T14:33:37.9468787-07:00,40276,263876608,188145664,195,41,1103203.125,0,3,3
2026-09-25T14:33:43.6112073-07:00,40276,264175616,188694528,195,41,1111687.5,0,3,3
2026-09-25T14:33:49.2290498-07:00,40276,255156224,175022080,195,41,1119609.375,0,3,3
2026-09-25T14:33:54.8183244-07:00,40276,261832704,184012800,194,39,1133546.875,0,3,3
2026-09-25T14:34:00.4032622-07:00,40276,262561792,184614912,195,39,1140250,0,3,3
2026-09-25T14:34:06.0121453-07:00,40276,262508544,184995840,195,39,1149468.75,0,3,3
2026-09-25T14:34:11.6504263-07:00,40276,262955008,185573376,195,39,1156984.375,0,3,3
2026-09-25T14:34:17.2003879-07:00,40276,256618496,176693248,195,39,1169609.375,0,3,3
2026-09-25T14:34:22.8400898-07:00,40276,255668224,176238592,194,39,1178828.125,0,3,3
2026-09-25T14:34:28.4235177-07:00,40276,255897600,176443392,195,39,1185140.625,0,3,3
2026-09-25T14:34:33.9879708-07:00,40276,263479296,187211776,195,39,1198984.375,0,3,3
2026-09-25T14:34:39.5903278-07:00,40276,263528448,187240448,195,39,1205390.625,0,3,3
2026-09-25T14:34:45.1662351-07:00,40276,262553600,184496128,195,39,1214906.25,0,3,3
2026-09-25T14:34:50.7973198-07:00,40276,261001216,182329344,199,39,1226734.375,0,3,3
2026-09-25T14:34:56.4004476-07:00,40276,261525504,182816768,195,39,1234218.75,0,3,3
2026-09-25T14:35:01.9994331-07:00,40276,264298496,188141568,195,39,1243500,0,3,3
2026-09-25T14:35:07.5768904-07:00,40276,264331264,188141568,195,39,1250265.625,0,3,3
2026-09-25T14:35:13.2193641-07:00,40276,261963776,183746560,195,39,1263890.625,0,3,3
2026-09-25T14:35:18.9502548-07:00,40276,263020544,185315328,195,39,1272218.75,0,3,3
2026-09-25T14:35:24.5794686-07:00,40276,263008256,184860672,195,39,1280078.125,0,3,3
2026-09-25T14:35:30.1964726-07:00,40276,262303744,182886400,194,39,1294531.25,0,3,3
2026-09-25T14:35:35.8125466-07:00,40276,263204864,184139776,195,39,1300937.5,0,3,3
2026-09-25T14:35:41.5124789-07:00,40276,263159808,185069568,195,39,1309875,0,3,3
2026-09-25T14:35:47.2339604-07:00,40276,295571456,226705408,210,39,1320859.375,0,3,3
2026-09-25T14:35:52.8485131-07:00,40276,256688128,176525312,195,39,1329671.875,0,3,3
2026-09-25T14:35:58.4798265-07:00,40276,263933952,185974784,195,39,1338875,0,3,3
2026-09-25T14:36:04.1574098-07:00,40276,263966720,185974784,195,39,1345390.625,0,3,3
2026-09-25T14:36:09.8710904-07:00,40276,262365184,185950208,195,39,1358859.375,0,3,3
